TotalN,TMO_ID,River,Zone,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,area [m2],usle_t,LAND_COVER,Default conventional,Default Reduced,Default Conservation,USLE/area [Mg/m2],FrmlndCls,DrainClass,FloodFCls,GravelSrc,hydrcRat_1,KfactorRF,KfactorWS,HydrcRatng,KfactRF,KfactWS,OrgMatter,PondFCls,Slope,SandSrc,SurfText,compname,AREASYMBOL,MUSYM
4626,12637,MAP,2,64,914,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,795318.2762,143.7502136,Cultivated Crops,265106.0921,265106.0921,265106.0921,0.000180746,Prime farmland if drained,Poorly drained,None,Poor,0.4772727,0.28,0.28,All Hydric,0.28,0.28,5.920454545,None,1.602272727,Poor,silty clay loam,Marna,MN043,110
4626,11420,MAP,2,64,914,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,1066966.497,231.6648254,Cultivated Crops,355655.4991,355655.4991,355655.4991,0.000217125,All areas are prime farmland,Moderately well drained,None,Poor,0.36,0.2752,0.2752,Not Hydric,0.28,0.28,5.62,None,2.38,Poor,silty clay loam,Guckeen,MN043,230B
4626,11429,MAP,2,64,914,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,2505762.057,479.0184021,Cultivated Crops,835254.0191,835254.0191,835254.0191,0.000191167,Prime farmland if drained,Very poorly drained,None,Poor,0.5277778,0.275,0.275,All Hydric,0.28,0.28,7.055555556,Frequent,1.916666667,Poor,silty clay,Lura,MN043,211
4626,11862,MAP,2,64,914,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,2928016.781,601.3948364,Cultivated Crops,976005.5937,976005.5937,976005.5937,0.000205393,Farmland of statewide importance,Very poorly drained,None,Poor,0.3333333,0.2616667,0.2616667,All Hydric,0.02,0.02,6.852916667,Frequent,2.46875,Poor,sp,Klossner,MN043,539
4626,12655,MAP,2,64,914,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,3313974.599,632.5841064,Cultivated Crops,1104658.2,1104658.2,1104658.2,0.000190884,Prime farmland if drained,Poorly drained,None,Poor,0.3636364,0.2763636,0.2763636,All Hydric,0.28,0.28,5.6,None,1.809090909,Poor,silty clay loam,Marna,MN043,110
4626,12644,COB,1,66,915,879,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UL,27,19463.53044,4.8931623,Cultivated Crops,6487.843481,6487.843481,6487.843481,0.000251402,Prime farmland if drained,Poorly drained,None,Poor,0.248062,0.2437209,0.2437209,All Hydric,0.24,0.24,5.891705426,None,3.930232558,Poor,clay loam,Webster,MN047,113
4626,11820,COB,1,66,915,879,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UL,27,237030.9742,51.5557251,Cultivated Crops,79010.32472,79010.32472,79010.32472,0.000217506,Prime farmland if drained,Poorly drained,None,Poor,0.5767046,0.2481818,0.2481818,All Hydric,0.24,0.24,6.669602273,None,2.323863636,Poor,clay loam,Canisteo,MN047,86
4626,11438,COB,1,66,915,879,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UL,27,291944.0322,72.6107101,Cultivated Crops,97314.67739,97314.67739,97314.67739,0.000248714,Prime farmland if drained,Poorly drained,None,Poor,0.547619,0.247619,0.247619,Partially Hydric,0.24,0.24,6.100714286,None,2.029761905,Poor,clay loam,Webster,MN047,L83A
4626,12705,COB,1,66,915,879,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UL,27,457535.3036,98.2414169,Cultivated Crops,152511.7679,152511.7679,152511.7679,0.000214719,Not prime farmland, ,Frequent,Not rated,0.5287356,0.2156322,0.2156322,All Hydric, , ,10.72057471,None,2.724137931,Not rated, ,Fluvaquents,MN047,1034
4626,12158,COB,1,66,915,879,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UL,27,1373069.186,289.8990784,Cultivated Crops,457689.7286,457689.7286,457689.7286,0.000211132,Prime farmland if drained,Poorly drained,None,Poor,0.5,0.2301176,0.2301176,All Hydric,0.24,0.24,8.275882353,None,2.976470588,Poor,clay loam,Webster,MN047,113
4626,11779,COB,1,66,915,879,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UL,27,1407079.235,292.2900696,Cultivated Crops,469026.4116,469026.4116,469026.4116,0.000207728,Prime farmland if drained,Poorly drained,None,Poor,0.4071428,0.2382857,0.2382857,All Hydric,0.24,0.24,5.505285714,None,2.792857143,Poor,clay loam,Webster,MN047,113
4626,11795,COB,1,66,915,879,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UL,27,4923857.045,1120.648804,Cultivated Crops,1641285.682,1641285.682,1641285.682,0.000227596,Prime farmland if drained,Poorly drained,None,Poor,0.5107527,0.2452688,0.2452688,All Hydric,0.24,0.24,6.735215054,None,2.52688172,Poor,clay loam,Webster,MN047,113
4626,12030,MAP,2,62,916,917,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,899.9999998,0.0264655,Cultivated Crops,299.9999999,299.9999999,299.9999999,2.94061E-05,Not prime farmland,Very poorly drained,None,Poor,0.5,0.15,0.15,All Hydric,0.02,0.02,18.415,Frequent,2.5,Poor,muck,Klossner,MN043,1052
4626,12315,MAP,2,62,916,917,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,50366.65979,6.7807484,Cultivated Crops,16788.8866,16788.8866,16788.8866,0.000134628,Prime farmland if drained,Very poorly drained,None,Poor,0.3536585,0.2685366,0.2685366,All Hydric,0.28,0.28,5.771219512,Frequent,2.493902439,Poor,clay loam,Glencoe,MN043,114
4626,11871,MAP,2,62,916,917,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,834645.4233,115.7496262,Cultivated Crops,278215.1411,278215.1411,278215.1411,0.000138681,All areas are prime farmland,Well drained,None,Poor,0.4615385,0.2646154,0.2646154,Not Hydric,0.2,0.2,5.162692308,None,2.538461538,Poor,fine sandy loam,Dickinson,MN043,27B
4626,12574,MAP,2,62,916,917,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,1211241.373,155.7906342,Cultivated Crops,403747.1244,403747.1244,403747.1244,0.000128621,Prime farmland if drained,Poorly drained,None,Poor,0.4444444,0.2527778,0.2527778,All Hydric,0.28,0.28,8.611111111,None,1.541666667,Poor,silty clay loam,Marna,MN043,110
4626,12177,MAP,2,62,916,917,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,916555.0009,174.9446411,Cultivated Crops,305518.3336,305518.3336,305518.3336,0.000190872,Prime farmland if drained,Poorly drained,None,Poor,0.4090909,0.2627273,0.2627273,All Hydric,0.28,0.28,6.512272727,None,2.386363636,Poor,silty clay loam,Marna,MN043,110
4626,12580,MAP,2,62,916,917,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,1606759.823,278.901062,Cultivated Crops,535586.6075,535586.6075,535586.6075,0.00017358,Prime farmland if drained,Poorly drained,None,Poor,0.4423077,0.2688462,0.2688462,All Hydric,0.28,0.28,6.043653846,None,2.163461538,Poor,silty clay loam,Marna,MN043,110
4626,11811,MAP,2,62,917,889,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,900.0000001,0.1617849,Cultivated Crops,300,300,300,0.000179761,Prime farmland if protected from flooding or not frequently flooded during the growing season,Poorly drained,Occasional,Poor,1,0.24,0.24,All Hydric,0.24,0.24,6,None,1,Poor,silty clay loam,Coland,MN043,1833
4626,11900,MAP,2,62,917,889,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,616.2222863,0.1617849,Cultivated Crops,205.4074288,205.4074288,205.4074288,0.000262543,Prime farmland if protected from flooding or not frequently flooded during the growing season,Poorly drained,Occasional,Poor,1,0.24,0.24,All Hydric,0.24,0.24,6,None,1,Poor,silty clay loam,Coland,MN043,1833
4626,11517,MAP,2,62,917,889,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,6509.099196,0.9464094,Cultivated Crops,2169.699732,2169.699732,2169.699732,0.000145398,All areas are prime farmland,Somewhat poorly drained,None,Poor,0.2,0.272,0.272,Not Hydric,0.28,0.28,5.1,None,2.4,Poor,silty clay loam,Guckeen,MN043,230A
4626,11932,MAP,2,62,917,889,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,36017.79785,2.7384706,Cultivated Crops,12005.93262,12005.93262,12005.93262,7.6031E-05,All areas are prime farmland,Moderately well drained,None,Poor,0.4,0.272,0.272,Not Hydric,0.28,0.28,5.2,None,4.9,Poor,silty clay loam,Guckeen,MN043,230B
4626,11535,MAP,2,62,917,889,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,44321.93634,4.8842297,Cultivated Crops,14773.97878,14773.97878,14773.97878,0.000110199,Not prime farmland,Poorly drained,Frequent,Poor,0.4222222,0.2573333,0.2573333,All Hydric,0.24,0.24,7.865333333,None,2.422222222,Poor,loam,Coland,MN043,1834
4626,12581,MAP,2,62,917,889,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,317917.5853,38.9311867,Cultivated Crops,105972.5284,105972.5284,105972.5284,0.000122457,Prime farmland if drained,Poorly drained,None,Poor,0.4423077,0.2688462,0.2688462,All Hydric,0.28,0.28,6.043653846,None,2.163461538,Poor,silty clay loam,Marna,MN043,110
4626,11946,MAP,2,62,917,889,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,2014404.043,328.7175293,Cultivated Crops,671468.0144,671468.0144,671468.0144,0.000163184,Farmland of statewide importance,Very poorly drained,None,Poor,0.443662,0.271831,0.271831,All Hydric,0.02,0.02,7.772957746,Frequent,2.633802817,Poor,sp,Klossner,MN043,539
4626,12193,MAP,2,62,917,889,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,1906029.106,338.811676,Cultivated Crops,635343.0353,635343.0353,635343.0353,0.000177758,Prime farmland if drained,Poorly drained,None,Poor,0.4084507,0.2698592,0.2698592,All Hydric,0.28,0.28,6.626760563,None,2.394366197,Poor,silty clay loam,Marna,MN043,110
4626,13155,MAP,2,62,917,889,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,2442748.861,354.1860352,Cultivated Crops,814249.6204,814249.6204,814249.6204,0.000144995,Prime farmland if drained,Poorly drained,None,Poor,0.3828125,0.2782812,0.2782812,All Hydric,0.28,0.28,6.64796875,None,1.984375,Poor,silty clay loam,Marna,MN043,110
4626,12669,MAP,2,53,918,890,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,28688.93765,3.1370039,Cultivated Crops,9562.979218,9562.979218,9562.979218,0.000109345,Prime farmland if drained,Poorly drained,None,Poor,0.254902,0.2815686,0.2815686,All Hydric,0.28,0.28,5.62627451,None,2.176470588,Poor,silty clay loam,Waldorf,MN043,229
4626,12076,MAP,2,53,918,890,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,174595.1858,34.3983765,Cultivated Crops,58198.39528,58198.39528,58198.39528,0.000197018,Prime farmland if protected from flooding or not frequently flooded during the growing season,Poorly drained,Occasional,Poor,0.4117647,0.2676471,0.2676471,All Hydric,0.24,0.24,5.426470588,None,2.551470588,Poor,silty clay loam,Coland,MN043,1833
4626,12666,MAP,2,53,918,890,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,662578.6287,134.7183533,Cultivated Crops,220859.5429,220859.5429,220859.5429,0.000203324,Prime farmland if drained,Poorly drained,None,Poor,0.2857143,0.2914286,0.2914286,All Hydric,0.28,0.28,6.261904762,None,1.595238095,Poor,silty clay loam,Marna,MN043,110
4626,11650,MAP,2,53,918,890,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,1051263.268,197.8813782,Cultivated Crops,350421.0893,350421.0893,350421.0893,0.000188232,Prime farmland if drained,Very poorly drained,None,Poor,0.4561403,0.2814035,0.2814035,All Hydric,0.28,0.28,6.061403509,Frequent,1.99122807,Poor,silty clay,Lura,MN043,211
4626,12656,MAP,2,53,918,890,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,1514911.973,278.3983459,Cultivated Crops,504970.6578,504970.6578,504970.6578,0.000183772,Prime farmland if drained,Poorly drained,None,Poor,0.3636364,0.2763636,0.2763636,All Hydric,0.28,0.28,5.6,None,1.809090909,Poor,silty clay loam,Marna,MN043,110
4626,11654,MAP,2,53,918,890,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,1982906.898,364.9876099,Cultivated Crops,660968.9659,660968.9659,660968.9659,0.000184067,Prime farmland if drained,Very poorly drained,None,Poor,0.55,0.279,0.279,All Hydric,0.28,0.28,6.1375,Frequent,1.8125,Poor,silty clay,Lura,MN043,211
4626,12241,MAP,2,53,918,890,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,4588324.663,843.8035889,Cultivated Crops,1529441.554,1529441.554,1529441.554,0.000183902,All areas are prime farmland,Moderately well drained,None,Poor,0.4776119,0.2749254,0.2749254,Not Hydric,0.28,0.28,6.552238806,None,1.873134328,Poor,silty clay loam,Guckeen,MN043,230B
4626,12316,MAP,1,69,919,907,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,461358.5867,63.1435585,Cultivated Crops,153786.1956,153786.1956,153786.1956,0.000136864,Prime farmland if drained,Very poorly drained,None,Poor,0.3536585,0.2685366,0.2685366,All Hydric,0.28,0.28,5.771219512,Frequent,2.493902439,Poor,clay loam,Glencoe,MN043,114
4626,12065,MAP,2,53,922,911,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,395.4791763,0.01818,Cultivated Crops,131.8263921,131.8263921,131.8263921,4.59696E-05,Not prime farmland,Poorly drained,Frequent,Poor,1,0.24,0.24,All Hydric,0.24,0.24,6,None,1,Poor,loam,Coland,MN043,1834
4626,12685,MAP,2,53,922,911,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,101806.2008,51.2452087,Cultivated Crops,33935.40027,33935.40027,33935.40027,0.00050336,Prime farmland if protected from flooding or not frequently flooded during the growing season,Poorly drained,Occasional,Poor,0.375,0.275375,0.275375,All Hydric,0.24,0.24,5.38525,None,2.8875,Poor,silty clay loam,Coland,MN043,1833
4626,12077,MAP,2,53,922,911,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,206353.7648,63.7680779,Cultivated Crops,68784.58828,68784.58828,68784.58828,0.000309023,Prime farmland if protected from flooding or not frequently flooded during the growing season,Poorly drained,Occasional,Poor,0.4117647,0.2676471,0.2676471,All Hydric,0.24,0.24,5.426470588,None,2.551470588,Poor,silty clay loam,Coland,MN043,1833
4626,12165,MAP,2,71,923,922,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,616.2222862,0.1934073,Cultivated Crops,205.4074287,205.4074287,205.4074287,0.00031386,Prime farmland if drained,Poorly drained,None,Poor,1,0.28,0.28,All Hydric,0.28,0.28,6,None,1,Poor,silty clay loam,Marna,MN043,110
4626,11662,MAP,2,71,923,922,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,1477.556955,0.3925062,Cultivated Crops,492.5189851,492.5189851,492.5189851,0.000265645,Not prime farmland,Poorly drained,Frequent,Poor,0.3076923,0.2769231,0.2769231,All Hydric,0.24,0.24,5.224615385,None,3.230769231,Poor,loam,Coland,MN043,1834
4626,12105,MAP,2,71,923,922,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,900.0000002,0.5557005,Cultivated Crops,300.0000001,300.0000001,300.0000001,0.000617445,Prime farmland if drained,Poorly drained,None,Poor,1,0.26,0.26,All Hydric,0.28,0.28,6,None,1,Poor,silty clay,Beauford,MN043,310
4626,12093,MAP,2,71,923,922,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,2418.077838,1.1532834,Cultivated Crops,806.0259461,806.0259461,806.0259461,0.000476942,Prime farmland if drained,Poorly drained,None,Poor,1,0.28,0.28,All Hydric,0.28,0.28,6,None,1,Poor,silty clay,Beauford,MN043,310
4626,11636,MAP,2,71,923,922,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,51266.0722,6.6258254,Cultivated Crops,17088.69073,17088.69073,17088.69073,0.000129244,All areas are prime farmland,Well drained,None,Poor,0.4166667,0.2833333,0.2833333,Not Hydric,0.32,0.32,5.625,None,2,Poor,silt loam,Truman,MN043,101B
4626,12104,MAP,2,71,923,922,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,10885.97628,7.052834,Cultivated Crops,3628.65876,3628.65876,3628.65876,0.000647883,All areas are prime farmland,Moderately well drained,None,Poor,0.6666667,0.2666667,0.2666667,Not Hydric,0.28,0.28,6,None,2.166666667,Poor,silty clay loam,Shorewood,MN043,286B
4626,12078,MAP,2,71,923,922,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,295492.5592,146.5792847,Cultivated Crops,98497.51974,98497.51974,98497.51974,0.000496051,Prime farmland if protected from flooding or not frequently flooded during the growing season,Poorly drained,Occasional,Poor,0.4117647,0.2676471,0.2676471,All Hydric,0.24,0.24,5.426470588,None,2.551470588,Poor,silty clay loam,Coland,MN043,1833
4626,12686,MAP,2,71,923,922,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,709874.3242,268.8668518,Cultivated Crops,236624.7747,236624.7747,236624.7747,0.000378753,Prime farmland if protected from flooding or not frequently flooded during the growing season,Poorly drained,Occasional,Poor,0.375,0.275375,0.275375,All Hydric,0.24,0.24,5.38525,None,2.8875,Poor,silty clay loam,Coland,MN043,1833
4626,12348,MAP,2,71,923,922,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,1197354.867,434.4862976,Cultivated Crops,399118.2889,399118.2889,399118.2889,0.000362872,Prime farmland if drained,Very poorly drained,None,Poor,0.2857143,0.2730612,0.2730612,All Hydric,0.28,0.28,6.056530612,Frequent,2.755102041,Poor,silty clay,Lura,MN043,211
4626,11664,LES,1,43,924,869,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,1046.008301,0.3383649,Cultivated Crops,348.6694336,348.6694336,348.6694336,0.000323482,Prime farmland if drained,Very poorly drained,None,Poor,1,0.24,0.24,All Hydric,0.24,0.24,6.166666667,Frequent,1,Poor,clay loam,Canisteo,MN047,350
4626,11738,LES,1,43,924,869,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,6193.432616,1.4362713,Cultivated Crops,2064.477539,2064.477539,2064.477539,0.000231902,Prime farmland if drained,Poorly drained,None,Poor,0.6666667,0.24,0.24,All Hydric,0.24,0.24,6.166666667,None,1.333333333,Poor,clay loam,Webster,MN047,113
4626,11737,LES,1,43,924,869,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,28289.80629,4.612597,Cultivated Crops,9429.935431,9429.935431,9429.935431,0.000163048,Prime farmland if drained,Poorly drained,None,Poor,0.8333333,0.2466667,0.2466667,All Hydric,0.24,0.24,6,None,1.166666667,Poor,clay loam,Webster,MN047,113
4626,11969,LES,1,43,924,869,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,223942.584,53.5940704,Cultivated Crops,74647.52799,74647.52799,74647.52799,0.000239321,Prime farmland if drained,Poorly drained,None,Poor,0.3888889,0.2444444,0.2444444,All Hydric,0.24,0.24,5.597222222,None,2.777777778,Poor,clay loam,Canisteo,MN047,86
4626,11178,LES,1,43,924,869,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,357683.1601,96.217804,Cultivated Crops,119227.72,119227.72,119227.72,0.000269003,Prime farmland if drained,Poorly drained,None,Poor,0.4608844,0.2418367,0.2418367,All Hydric,0.24,0.24,5.934251701,None,2.794217687,Poor,clay loam,Webster,MN047,113
4626,11566,LES,1,43,924,869,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,788562.1858,178.7251129,Cultivated Crops,262854.0619,262854.0619,262854.0619,0.000226647,Prime farmland if drained,Poorly drained,None,Poor,0.3678862,0.243252,0.243252,All Hydric,0.24,0.24,5.531382114,None,2.910569106,Poor,clay loam,Canisteo,MN047,86
4626,11847,LES,1,43,924,869,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,864029.6076,202.3132172,Cultivated Crops,288009.8692,288009.8692,288009.8692,0.000234151,Prime farmland if drained,Poorly drained,None,Poor,0.5084746,0.2461017,0.2461017,All Hydric,0.24,0.24,5.728813559,None,2.508474576,Poor,clay loam,Webster,MN047,113
4626,11630,LES,1,43,924,869,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,3029057.277,687.4489746,Cultivated Crops,1009685.759,1009685.759,1009685.759,0.000226951,Prime farmland if drained,Very poorly drained,None,Poor,0.509804,0.2447059,0.2447059,All Hydric,0.28,0.28,6.852352941,Frequent,2.68627451,Poor,clay loam,Glencoe,MN047,114
4626,11848,LES,1,43,926,924,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,131396.6698,35.9537239,Cultivated Crops,43798.88992,43798.88992,43798.88992,0.000273627,Prime farmland if drained,Poorly drained,None,Poor,0.5084746,0.2461017,0.2461017,All Hydric,0.24,0.24,5.728813559,None,2.508474576,Poor,clay loam,Webster,MN047,113
4626,12881,LES,1,43,926,924,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,663794.9165,209.6529236,Cultivated Crops,221264.9722,221264.9722,221264.9722,0.00031584,All areas are prime farmland,Somewhat poorly drained,None,Poor,0.3136364,0.2397273,0.2397273,Not Hydric,0.24,0.24,6.600227273,None,3.486363636,Poor,clay loam,Nicollet,MN047,130
4626,11963,LES,1,43,926,924,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,796886.8208,233.4867096,Cultivated Crops,265628.9403,265628.9403,265628.9403,0.000292999,Prime farmland if drained,Poorly drained,None,Poor,0.3987342,0.2306076,0.2306076,All Hydric,0.24,0.24,8.024582278,None,3.053164557,Poor,clay loam,Canisteo,MN047,86
4626,12362,LES,1,43,926,924,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,967018.8214,293.2575378,Cultivated Crops,322339.6071,322339.6071,322339.6071,0.000303259,All areas are prime farmland,Well drained,None,Poor,0.3555556,0.226963,0.226963,Not Hydric,0.24,0.24,9.527111111,None,3.288888889,Poor,loam,Clarion,MN047,102B
4626,11970,LES,1,43,926,924,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,1400675.179,354.6022339,Cultivated Crops,466891.7264,466891.7264,466891.7264,0.000253165,Prime farmland if drained,Poorly drained,None,Poor,0.3888889,0.2444444,0.2444444,All Hydric,0.24,0.24,5.597222222,None,2.777777778,Poor,clay loam,Canisteo,MN047,86
4626,12522,MAP,2,71,927,923,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,899.9999998,0.1392624,Cultivated Crops,299.9999999,299.9999999,299.9999999,0.000154736,All areas are prime farmland,Somewhat poorly drained,None,Poor,0,0.26,0.26,Not Hydric,0.24,0.24,5.25,None,1.75,Poor,loam,Fostoria,MN043,1877
4626,12171,MAP,2,71,927,923,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,900.0000001,0.1489554,Cultivated Crops,300,300,300,0.000165506,All areas are prime farmland,Somewhat poorly drained,None,Poor,0,0.24,0.24,Not Hydric,0.24,0.24,5.5,None,2,Poor,loam,Fostoria,MN043,1877
4626,11802,MAP,2,71,927,923,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,1051.660198,0.203643,Cultivated Crops,350.5533993,350.5533993,350.5533993,0.00019364,Prime farmland if drained,Poorly drained,None,Poor,1,0.28,0.28,All Hydric,0.24,0.24,6.75,None,1.25,Poor,loam,Delft,MN043,336
4626,12735,MAP,2,71,927,923,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,8341.447802,1.8055161,Cultivated Crops,2780.482601,2780.482601,2780.482601,0.000216451,Not prime farmland,Well drained,None,Poor,0.3061225,0.277551,0.277551,Not Hydric,0.28,0.28,5.468979592,None,3.306122449,Poor,loam,Storden,MN043,960E
4626,12111,MAP,2,71,927,923,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,466793.9553,59.1213837,Cultivated Crops,155597.9851,155597.9851,155597.9851,0.000126654,Prime farmland if drained,Poorly drained,None,Poor,0.3863636,0.27,0.27,All Hydric,0.28,0.28,5.647727273,None,1.715909091,Poor,silty clay loam,Waldorf,MN043,229
4626,12680,MAP,2,71,927,923,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,658917.5514,113.1811981,Cultivated Crops,219639.1838,219639.1838,219639.1838,0.000171768,Prime farmland if drained,Poorly drained,None,Poor,0.5,0.2633333,0.2633333,All Hydric,0.28,0.28,7.718888889,None,2.166666667,Poor,silty clay loam,Marna,MN043,110
4626,11684,MAP,2,71,927,923,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,589951.5584,119.0101547,Cultivated Crops,196650.5195,196650.5195,196650.5195,0.000201729,Prime farmland if drained,Poorly drained,None,Poor,0.2959184,0.2609184,0.2609184,All Hydric,0.24,0.24,7.728163265,None,3.887755102,Poor,clay loam,Webster,MN043,113
4626,12738,MAP,2,71,927,923,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,2032335.945,331.3909607,Cultivated Crops,677445.3151,677445.3151,677445.3151,0.000163059,Prime farmland if drained,Poorly drained,None,Poor,0.2954545,0.27,0.27,All Hydric,0.28,0.28,5.646363636,None,2.284090909,Poor,silty clay loam,Marna,MN043,110
4626,12272,MAP,2,71,927,923,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,3158306.706,531.8384399,Cultivated Crops,1052768.902,1052768.902,1052768.902,0.000168394,Prime farmland if drained,Poorly drained,None,Poor,0.2222222,0.28,0.28,All Hydric,0.28,0.28,5.75,None,1.861111111,Poor,silty clay loam,Marna,MN043,110
4626,12263,MAP,2,71,927,923,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,3041350.902,551.9380493,Cultivated Crops,1013783.634,1013783.634,1013783.634,0.000181478,Prime farmland if drained,Poorly drained,None,Poor,0.4615385,0.2779487,0.2779487,All Hydric,0.24,0.24,8.023076923,None,1.884615385,Poor,clay loam,Webster,MN043,113
4626,12477,MAP,2,71,927,923,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,3031668.888,616.6438599,Cultivated Crops,1010556.296,1010556.296,1010556.296,0.000203401,Not prime farmland, ,None,Not rated,0.3493151,0.2884932,0.2884932,Unknown Hydric, , ,7.27630137,None,2.445205479,Not rated, ,Water,MN043,W
4626,11992,LES,1,45,929,887,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,900.0000001,0.4028049,Cultivated Crops,300,300,300,0.000447561,All areas are prime farmland,Well drained,None,Poor,0,0.24,0.24,Not Hydric,0.24,0.24,4,None,6,Poor,loam,Lester,MN047,106B
4626,11383,LES,1,45,929,887,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,26396.83658,6.5563288,Cultivated Crops,8798.945528,8798.945528,8798.945528,0.000248376,Farmland of statewide importance,Well drained,None,Poor,0.4162679,0.2427751,0.2427751,Not Hydric,0.24,0.24,7.334354067,None,3.090909091,Poor,loam,Lester,MN047,106C2
4626,11362,LES,1,45,929,887,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,104158.7308,38.9512444,Cultivated Crops,34719.57693,34719.57693,34719.57693,0.00037396,Prime farmland if drained,Very poorly drained,None,Poor,0.3409091,0.2393939,0.2393939,All Hydric,0.28,0.28,7.098484848,Frequent,3.189393939,Poor,clay loam,Glencoe,MN047,114
4626,12768,LES,1,45,929,887,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,300369.6301,168.9855499,Cultivated Crops,100123.21,100123.21,100123.21,0.000562592,Prime farmland if drained,Poorly drained,None,Poor,0.3846154,0.2302564,0.2302564,All Hydric,0.24,0.24,9.56974359,None,4.076923077,Poor,clay loam,Webster,MN047,113
