GeneID,MOs,MOsID,SedRed,Duck,Cost,sedbcr,duckbcr,FID_1,Subbasin,Zone,coords_x1,coords_x2,SB574,HydroSB,Zone_1,watershed
12557,WCMO,12058,6.0236,3.1994,1076.068,5.5977875,0.002973232,13952,26,1,206523.3741,2317859.647,485,24,1,LES
12558,WCMO,12059,239.2279,20.4242,65702.3693,3.641084828,0.000310859,13953,26,1,208724.1208,2318496.928,422,26,1,LES
12559,WCMO,12060,4.5073,2.7636,805.1578,5.598033081,0.003432371,13954,26,1,206916.1794,2317744.557,485,24,1,LES
12560,WCMO,12063,40.516,10.1794,7685.725,5.271591164,0.001324455,20566,30,1,163846.9611,2318974.318,402,25,2,MAP
12561,WCMO,12064,29.6994,8.6806,5570.769,5.331292681,0.001558241,20567,30,1,163774.3673,2318492.181,402,25,2,MAP
12562,WCMO,12065,6.7127,3.7106,1020.706,6.576526443,0.003635327,17734,28,1,164347.7457,2318201.585,414,25,2,MAP
12563,WCMO,12066,44.3325,10.7406,8451.6982,5.245395535,0.001270822,20568,30,1,162708.0952,2318038.971,434,28,2,MAP
12564,WCMO,12067,53.6476,11.8372,10278.1534,5.219575727,0.001151685,20569,30,1,162961.2784,2317920.979,434,28,2,MAP
12565,WCMO,12068,21.4436,7.314,5867.5916,3.654582913,0.001246508,17735,28,1,164296.8865,2317761.614,414,25,2,MAP
12566,WCMO,12069,74.3399,13.8332,20914.5978,3.554450375,0.000661414,20570,30,1,163825.1165,2317732.847,434,28,2,MAP
12567,WCMO,12070,5.6638,3.3459,1226.1827,4.619050652,0.002728712,17736,28,1,164201.4836,2317569.713,414,25,2,MAP
12568,WCMO,12071,38.1778,9.7397,6910.4738,5.524628427,0.001409411,20571,30,1,162068.5526,2317835.345,453,29,2,MAP
12569,WCMO,12072,3.1048,2.8301,579.241,5.360117809,0.004885877,20572,30,1,161224.8464,2317667.198,453,29,2,MAP
12570,WCMO,12073,214.4377,22.6684,73368.6315,2.922743625,0.000308966,20573,30,1,161700.1067,2317899.445,453,29,2,MAP
12571,WCMO,12074,152.898,18.584,33300.546,4.591456248,0.000558069,11779,24,1,195959.4056,2318714.993,442,20,1,COB
12572,WCMO,12075,8.5561,4.3943,1852.2425,4.619319555,0.002372422,11780,24,1,195631.2133,2318065.357,442,20,1,COB
12573,WCMO,12076,3.0117,2.608,651.8091,4.620524629,0.004001172,11781,24,1,195649.5918,2317800.205,442,20,1,COB
12574,WCMO,12077,234.6093,23.091,51261.8971,4.576680015,0.000450452,11782,24,1,196107.7591,2317774.578,442,20,1,COB
12575,WCMO,12079,8.7871,3.7622,1329.083,6.611400492,0.002830673,15900,27,1,191883.1998,2320511.057,399,20,1,COB
12576,WCMO,12080,4.001,2.5414,605.1064,6.612060292,0.004199923,15901,27,1,191645.5777,2320435.853,399,20,1,COB
12577,WCMO,12081,14.4712,4.8207,2189.0362,6.610763221,0.002202202,15902,27,1,192276.1513,2320502.657,399,20,1,COB
12578,WCMO,12082,25.8085,6.2794,3728.1053,6.922685365,0.001684341,15903,27,1,192966.8343,2319891.989,399,20,1,COB
12579,WCMO,12083,410.3572,25.458,60873.4297,6.741154589,0.000418212,15904,27,1,192212.9896,2319992.549,399,20,1,COB
12580,WCMO,12084,9.5684,3.9161,1447.2698,6.61134503,0.002705853,15905,27,1,192818.136,2319627.681,399,20,1,COB
12581,WCMO,12085,11.2567,4.2706,1702.6829,6.611154667,0.002508159,15906,27,1,191627.3957,2319439.768,399,20,1,COB
12582,WCMO,12086,28.7578,6.6908,4174.5467,6.888843764,0.001602761,15907,27,1,191629.7155,2319086.418,399,20,1,COB
12583,WCMO,12087,8.0301,3.6035,1214.5672,6.611490908,0.0029669,15908,27,1,192056.9934,2318827.724,399,20,1,COB
12584,WCMO,12088,17.0199,5.2373,2574.6808,6.610489347,0.002034155,15909,27,1,192494.5436,2318797.215,399,20,1,COB
12585,WCMO,12089,10.1683,3.8901,1424.4696,7.138306075,0.002730911,15910,27,1,193075.3316,2318405.493,441,27,1,COB
12586,WCMO,12090,12.2439,4.4602,1852.0457,6.611013972,0.002408256,15911,27,1,191765.4589,2318264.786,399,20,1,COB
12587,WCMO,12091,9.1098,3.6828,1276.1373,7.138573569,0.002885896,15912,27,1,193121.2145,2318141.807,441,27,1,COB
12588,WCMO,12092,4.4779,2.6984,677.2429,6.611955622,0.00398439,15913,27,1,191737.9416,2318058.51,399,20,1,COB
12589,WCMO,12093,34.0609,7.0187,4612.4656,7.384532039,0.001521681,15914,27,1,192546.5565,2318064.205,441,27,1,COB
12590,WCMO,12094,561.1017,29.0539,78763.1573,7.123910712,0.000368877,15915,27,1,192406.7729,2317682.362,441,27,1,COB
12591,WCMO,12095,18.408,6.1627,7127.5561,2.582652419,0.00086463,10448,20,2,195144.2186,2321332.892,400,20,2,COB
12592,WCMO,12096,15.039,5.5881,5822.9214,2.582724198,0.000959673,10449,20,2,194480.5172,2321166.099,400,20,2,COB
12593,WCMO,12097,5.1022,3.2491,1975.3238,2.582968929,0.001644844,10450,20,2,194988.6097,2321010.035,400,20,2,COB
12594,WCMO,12098,7.5535,3.9466,2924.4204,2.582904975,0.001349532,10451,20,2,195358.0426,2321039.436,400,20,2,COB
12595,WCMO,12099,4.677,3.1121,1372.6924,3.407172648,0.00226715,10452,20,2,194986.1676,2320840.618,400,20,2,COB
12596,WCMO,12100,6.396,3.7796,1384.4774,4.619793721,0.002729983,11783,24,1,195547.0425,2320717.17,442,20,1,COB
12597,WCMO,12101,10.2662,4.7981,2222.6027,4.618999158,0.002158775,11784,24,1,195233.2781,2320490.26,442,20,1,COB
12598,WCMO,12102,10.5213,4.8515,2277.8471,4.618966743,0.002129862,11785,24,1,195544.6687,2320434.408,442,20,1,COB
12599,WCMO,12103,4.4783,3.0467,1314.3703,3.407182892,0.002317992,10453,20,2,195196.5308,2320267.411,400,20,2,COB
12600,WCMO,12104,74.6609,12.3394,21240.7865,3.514978129,0.00058093,10454,20,2,193529.2248,2319970.891,400,20,2,COB
12601,WCMO,12105,90.5261,13.4721,41873.4461,2.161897537,0.000321734,10455,20,2,194355.4886,2320640.564,400,20,2,COB
12602,WCMO,12106,4.3419,3.003,1274.329,3.40720489,0.002356534,10456,20,2,195412.8221,2319369.189,400,20,2,COB
12603,WCMO,12107,12.5973,4.4949,1918.3558,6.566717186,0.0023431,15916,27,1,193904.3827,2319195.992,437,20,1,COB
12604,WCMO,12108,6.7534,3.7677,1982.1541,3.407101395,0.001900811,10457,20,2,194386.9849,2318527.685,400,20,2,COB
12605,WCMO,12109,7.32,3.2988,1025.3334,7.139141278,0.003217295,15917,27,1,193244.451,2318347.235,441,27,1,COB
12606,WCMO,12110,3.0251,2.5237,604.5418,5.003955062,0.004174567,10458,20,2,194268.796,2318269.273,400,20,2,COB
12607,WCMO,12111,5.117,2.757,716.6865,7.13980241,0.00384687,15918,27,1,193442.9785,2318191.044,441,27,1,COB
12608,WCMO,12112,264.1355,20.4205,39476.141,6.691016227,0.000517287,15919,27,1,193840.4807,2318580.676,437,20,1,COB
12609,WCMO,12113,20.2767,6.5295,13549.0425,1.496541176,0.000481916,10459,20,2,193411.9304,2320323.642,400,20,2,COB
12610,WCMO,12114,4.3673,2.5471,611.6609,7.140067315,0.004164235,15920,27,1,193453.7691,2318110.887,441,27,1,COB
12611,WCMO,12115,5.3671,2.9373,817.2246,6.567472394,0.003594238,15921,27,1,194064.4031,2318118.082,437,20,1,COB
12612,WCMO,12116,6.1902,3.1569,942.5638,6.567406896,0.003349269,15922,27,1,193879.4211,2318109.315,437,20,1,COB
12613,WCMO,12117,10.0185,3.8616,1403.4752,7.138351999,0.002751456,15923,27,1,193243.6289,2317998.048,441,27,1,COB
12614,WCMO,12118,5.0878,2.8614,774.6996,6.567448854,0.003693561,15924,27,1,193979.5573,2317989.408,437,20,1,COB
12615,WCMO,12119,2.9076,2.5621,629.2805,4.620515017,0.004071475,11786,24,1,195545.2389,2318071.24,442,20,1,COB
12616,WCMO,12120,22.5413,7.1454,7170.9467,3.14342038,0.000996437,11787,24,1,195343.4008,2317941.37,442,20,1,COB
12617,WCMO,12121,31.4724,6.9669,6779.5267,4.642270972,0.001027638,15925,27,1,194694.7868,2317870.074,437,20,1,COB
12618,WCMO,12122,3.7103,2.8981,1179.3752,3.145987808,0.002457318,11788,24,1,195409.8554,2317738.752,442,20,1,COB
12619,WCMO,12123,4.1163,2.5743,626.7667,6.567515473,0.00410727,15926,27,1,194053.2094,2317650.677,437,20,1,COB
12620,WCMO,12124,14.4782,4.8326,2204.8522,6.566517248,0.002191802,15927,27,1,193796.2307,2317726.061,437,20,1,COB
12621,WCMO,12125,9.5199,3.9161,1449.6499,6.567033875,0.002701411,15928,27,1,194066.4979,2317498.878,437,20,1,COB
12622,WCMO,12126,9.7182,3.954,1479.8513,6.567011158,0.00267189,15929,27,1,194218.9673,2317578.305,437,20,1,COB
12623,WCMO,12127,7.4844,3.3409,1048.3722,7.139067595,0.00318675,15930,27,1,193252.5568,2317419.917,441,27,1,COB
12624,WCMO,12128,13.8448,4.7125,2108.3688,6.566593093,0.00223514,15931,27,1,194683.0664,2317451.813,437,20,1,COB
12625,WCMO,12129,11.5593,5.1213,3675.5548,3.14491298,0.001393341,11789,24,1,195322.5928,2317464.907,442,20,1,COB
12626,WCMO,12130,59.5009,9.6168,8711.4081,6.830227595,0.001103932,15932,27,1,193658.4284,2317437.672,437,20,1,COB
12627,WCMO,12131,95.5219,12.4167,13987.8322,6.828928074,0.000887679,15933,27,1,188066.2993,2319564.472,410,27,1,COB
12628,WCMO,12132,21.5464,6.0723,3310.586,6.508334174,0.001834207,15934,27,1,186879.6567,2319466.606,397,27,1,COB
12629,WCMO,12133,4.313,2.7123,982.4384,4.39009713,0.002760784,15935,27,1,187528.5847,2318921.379,397,27,1,COB
12630,WCMO,12134,6.0433,3.2044,928.3712,6.509572895,0.003451637,15936,27,1,188004.3325,2318790.057,397,27,1,COB
12631,WCMO,12135,4.557,2.7469,1012.3947,4.501208866,0.00271327,15937,27,1,188172.3892,2318603.709,410,27,1,COB
12632,WCMO,12136,4.3235,2.7277,984.8328,4.390085302,0.002769709,15938,27,1,186816.6471,2318264.529,397,27,1,COB
12633,WCMO,12137,6.5697,3.3548,1496.5081,4.390019673,0.002241752,15939,27,1,187317.6445,2318318.591,397,27,1,COB
12634,WCMO,12138,11.9362,4.5327,2719.1147,4.389737586,0.001666976,15940,27,1,186883.9123,2318063.364,397,27,1,COB
12635,WCMO,12139,5.0019,2.8004,1038.7886,4.815127929,0.002695832,15941,27,1,187053.7281,2317911.965,441,27,1,COB
12636,WCMO,12140,12.6811,4.4515,2634.4499,4.813566582,0.001689727,15942,27,1,187741.7196,2317373.886,441,27,1,COB
12637,WCMO,12141,9.8278,5.082,1753.1973,5.605644042,0.002898704,11055,23,2,152772.0138,2318831.45,393,23,2,MAP
12638,WCMO,12142,5.5621,3.6193,887.696,6.265771165,0.004077184,11056,23,2,152625.8416,2318699.94,393,23,2,MAP
12639,WCMO,12143,6.7151,4.0677,1121.6208,5.986961012,0.003626627,11057,23,2,152735.2401,2318552.983,393,23,2,MAP
12640,WCMO,12144,5.2261,3.4777,819.5242,6.376992894,0.00424356,11058,23,2,152962.2106,2317969.011,393,23,2,MAP
12641,WCMO,12145,46.3938,11.6795,9174.8745,5.056614126,0.001272987,11059,23,2,151718.2265,2318630.466,393,23,2,MAP
12642,WCMO,12146,4.8939,3.0335,978.6991,5.000413304,0.003099523,19233,29,2,153166.9652,2318036.422,413,23,2,MAP
12643,WCMO,12147,6.1024,3.8416,1562.2754,3.906097478,0.002458977,19234,29,2,152862.674,2317482.272,413,23,2,MAP
12644,WCMO,12148,6.1808,3.5261,1318.5181,4.687686881,0.00267429,19235,29,2,153105.9107,2317458.495,413,23,2,MAP
12645,WCMO,12149,42.2039,11.1466,8324.2353,5.070003247,0.001339054,11060,23,2,151874.0445,2317382.912,393,23,2,MAP
12646,WCMO,12150,116.5954,18.4467,22953.8864,5.079549405,0.000803642,11061,23,2,152320.8893,2318234.868,393,23,2,MAP
12647,WCMO,12151,15.2908,5.109,3458.2247,4.421575035,0.001477348,15943,27,1,186345.5407,2319508.361,406,27,1,COB
12648,WCMO,12152,11.592,4.4714,2621.5452,4.42181962,0.001705635,15944,27,1,185211.2848,2319354.228,406,27,1,COB
12649,WCMO,12153,4.3397,2.7311,981.3147,4.422332612,0.002783103,15945,27,1,185772.284,2318999.168,406,27,1,COB
12650,WCMO,12154,11.7067,4.4918,2647.4938,4.421804501,0.001696623,15946,27,1,185574.8094,2318837.559,406,27,1,COB
12651,WCMO,12155,5.999,3.2172,1356.5676,4.42219024,0.002371574,15947,27,1,185503.865,2318682.658,406,27,1,COB
12652,WCMO,12156,4.4146,2.7636,998.2543,4.422320044,0.002768433,15948,27,1,185242.3869,2318438.395,406,27,1,COB
12653,WCMO,12157,10.1248,4.1819,2289.683,4.421922161,0.00182641,15949,27,1,185464.45,2318418.506,406,27,1,COB
12654,WCMO,12158,6.5989,3.361,1492.2411,4.422140631,0.002252317,15950,27,1,186520.4526,2318419.389,406,27,1,COB
12655,WCMO,12159,9.7608,4.0966,2207.3615,4.421930889,0.001855881,15951,27,1,186051.0754,2318317.701,406,27,1,COB
12656,WCMO,12160,4.1878,2.6855,946.969,4.422320055,0.00283589,15952,27,1,185874.4175,2318218.839,406,27,1,COB
12657,WCMO,12161,6.4428,3.3357,1456.9423,4.422138063,0.002289521,15953,27,1,185591.2362,2318120.462,406,27,1,COB
12658,WCMO,12162,16.0197,5.2368,3623.1181,4.421522997,0.001445385,15954,27,1,186646.4121,2318161.677,406,27,1,COB
12659,WCMO,12163,7.6107,3.461,1580.76,4.814582859,0.002189453,15955,27,1,186650.3422,2317848.007,441,27,1,COB
12660,WCMO,12164,32.4423,7.3681,4771.9908,6.79848335,0.001544031,15956,27,1,185241.3561,2317712.149,441,27,1,COB
12661,WCMO,12165,9.3982,4.9166,1596.0453,5.888429357,0.003080489,11062,23,2,148563.5475,2320114.664,286,23,2,MAP
12662,WCMO,12166,4.7211,3.2326,686.8688,6.873365044,0.004706285,11063,23,2,148072.3619,2319888.138,286,23,2,MAP
12663,WCMO,12167,14.9189,6.3731,2669.5262,5.58859471,0.002387352,11064,23,2,147937.1247,2320078.62,286,23,2,MAP
12664,WCMO,12168,9.1036,4.8928,1580.4096,5.760278854,0.003095906,11065,23,2,148999.5246,2319301.346,433,23,2,MAP
12665,WCMO,12169,82.83,15.5835,16080.1743,5.151063568,0.000969113,11066,23,2,149317.4051,2319419.917,433,23,2,MAP
12666,WCMO,12170,415.1494,34.9365,80154.7882,5.179346229,0.000435863,11067,23,2,148268.8442,2319501.336,286,23,2,MAP
12667,WCMO,12171,4.9932,3.3942,759.8192,6.57156334,0.004467115,11068,23,2,149031.6727,2319004.318,433,23,2,MAP
12668,WCMO,12172,22.5817,7.9901,4160.0829,5.428185097,0.001920659,11069,23,2,147611.9775,2318739.513,286,23,2,MAP
12669,WCMO,12173,4.9626,3.3577,733.8242,6.762655143,0.004575619,11070,23,2,147478.5414,2318665.031,286,23,2,MAP
12670,WCMO,12174,6.6837,4.1017,1115.3873,5.992268336,0.003677377,11071,23,2,149888.1502,2318670.167,408,23,2,MAP
12671,WCMO,12175,6.5663,3.9971,1535.5058,4.276310777,0.002603116,11072,23,2,148310.7072,2318527.824,286,23,2,MAP
12672,WCMO,12176,5.2296,3.4694,1153.9297,4.531991854,0.003006596,11073,23,2,148006.4201,2318409.454,286,23,2,MAP
12673,WCMO,12177,6.504,3.9873,1517.7193,4.285377408,0.002627166,11074,23,2,147472.9987,2318364.279,286,23,2,MAP
12674,WCMO,12178,12.1023,5.6986,3116.184,3.883692362,0.001828711,11075,23,2,148167.0752,2318385.499,286,23,2,MAP
12675,WCMO,12179,56.1715,0,10470.2831,5.364850163,0,0,0,0,0,0,0,0,0,0
12676,WCMO,12180,8.3874,4.7005,1461.102,5.740461652,0.003217092,11076,23,2,149908.1308,2318065.262,433,23,2,MAP
12677,WCMO,12181,561.9873,41.1506,163308.5029,3.441261723,0.000251981,11077,23,2,148915.3281,2318289.611,433,23,2,MAP
12678,WCMO,12183,15.8727,6.6264,2855.0282,5.559559797,0.002320958,11078,23,2,148040.6318,2317397.281,286,23,2,MAP
12679,WCMO,12184,19.3838,7.3832,3537.9625,5.478803125,0.002086851,11079,23,2,147943.9001,2317190.504,286,23,2,MAP
12680,WCMO,12185,7.5705,4.4442,1294.7306,5.847162336,0.003432529,11080,23,2,149117.2168,2317192.182,409,23,2,MAP
12681,WCMO,12186,4.7613,3.3152,1064.7136,4.471906811,0.003113701,11081,23,2,149920.2373,2317242.858,409,23,2,MAP
12682,WCMO,12188,5.6817,3.1532,1290.308,4.403367258,0.002443758,15957,27,1,183863.4619,2319528.626,426,27,2,COB
12683,WCMO,12189,6.8832,3.458,1049.7256,6.557142171,0.003294194,15958,27,1,184263.1478,2319520.349,406,27,1,COB
12684,WCMO,12190,49.8502,9.0604,10617.0585,4.695292957,0.000853381,15959,27,1,183635.2219,2319138.037,426,27,2,COB
12685,WCMO,12191,126.4547,14.6907,18961.1639,6.669142288,0.000774778,15960,27,1,184499.799,2319248.877,406,27,1,COB
12686,WCMO,12192,4.7515,2.8774,724.6181,6.55724719,0.003970919,15961,27,1,184176.224,2318880.427,406,27,1,COB
12687,WCMO,12193,16.7189,5.3947,2550.1038,6.556164498,0.002115483,15962,27,1,184513.5449,2318437.048,406,27,1,COB
12688,WCMO,12194,9.8257,4.1662,2231.5177,4.403146791,0.00186698,15963,27,1,183676.6136,2317346.119,426,27,2,COB
12689,WCMO,12256,28.611,6.6879,4152.3138,6.890375193,0.001610644,15964,27,1,191183.9939,2318801.479,399,20,1,COB
12690,WCMO,12257,5.9892,3.1124,897.3798,6.674097188,0.00346832,15965,27,1,191021.0387,2318588.798,410,27,1,COB
12691,WCMO,12258,55.8879,9.3192,8032.0575,6.958105068,0.001160251,15966,27,1,190918.6709,2318420.889,410,27,1,COB
12692,WCMO,12259,234.6844,19.4014,34620.0796,6.77885212,0.000560409,15967,27,1,190259.9437,2318458.522,410,27,1,COB
12693,WCMO,12260,16.1999,5.1278,2427.7966,6.672675956,0.002112121,15968,27,1,190868.012,2318057.068,410,27,1,COB
12694,WCMO,12261,8.0031,3.615,1199.1825,6.673796524,0.003014554,15969,27,1,190160.285,2317961.956,410,27,1,COB
12695,WCMO,12262,9.1078,3.8514,1364.7302,6.673700047,0.002822096,15970,27,1,190500.9696,2317935.468,410,27,1,COB
12696,WCMO,12263,4.1862,2.6106,627.2066,6.674355786,0.004162265,15971,27,1,190679.2178,2317656.349,410,27,1,COB
12697,WCMO,12264,4.5899,2.652,642.8441,7.139989307,0.004125417,15972,27,1,190088.2948,2317164.273,441,27,1,COB
12698,WCMO,12265,18.0775,5.2336,2533.3101,7.135920707,0.002065914,15973,27,1,191535.0938,2317185.927,441,27,1,COB
12699,WCMO,12266,4.1406,2.6078,620.3799,6.674297475,0.004203553,15974,27,1,189044.8316,2318778.128,410,27,1,COB
12700,WCMO,12267,3.931,2.5388,588.9665,6.674403383,0.004310602,15975,27,1,189337.6411,2318592.292,410,27,1,COB
12701,WCMO,12268,18.5035,5.5294,2773.1569,6.672359577,0.001993901,15976,27,1,188568.2394,2318380.529,410,27,1,COB
12702,WCMO,12269,8.2945,3.583,1161.884,7.138836579,0.003083785,15977,27,1,188443.4522,2318084.965,441,27,1,COB
12703,WCMO,12270,8.0888,3.5354,1133.0592,7.138903245,0.003120225,15978,27,1,188661.7689,2318032.988,441,27,1,COB
12704,WCMO,12271,8.2213,3.6694,1231.8838,6.673762574,0.00297869,15979,27,1,189764.9032,2318029.873,410,27,1,COB
12705,WCMO,12272,5.6493,3.0402,846.4449,6.674149729,0.003591728,15980,27,1,189910.0716,2317956.235,410,27,1,COB
12706,WCMO,12273,5.7897,3.0922,867.4853,6.674118858,0.003564556,15981,27,1,188810.9613,2317920.214,410,27,1,COB
12707,WCMO,12274,4.3002,2.6545,644.2853,6.674372363,0.004120069,15982,27,1,189877.5749,2317687.056,410,27,1,COB
12708,WCMO,12289,3.0674,3.0806,733.6569,4.180973422,0.004198965,12762,25,2,168828.4947,2319158.148,390,25,2,MAP
12709,WCMO,12290,42.1783,9.8088,7384.2452,5.711931126,0.001328342,17737,28,1,167962.8977,2319002.383,428,25,2,MAP
12710,WCMO,12291,30.1999,8.3637,5381.3819,5.611922841,0.001554192,17738,28,1,168339.8021,2318951.404,428,25,2,MAP
12711,WCMO,12292,9.0791,4.3572,1463.4302,6.203985677,0.002977388,17739,28,1,168679.5793,2318773.503,428,25,2,MAP
12712,WCMO,12293,27.6953,7.9968,4893.3685,5.659761778,0.001634212,17740,28,1,167707.3619,2318764.176,428,25,2,MAP
12713,WCMO,12294,4.8986,2.9991,1078.0871,4.543788716,0.002781872,17741,28,1,167864.2164,2318467.035,428,25,2,MAP
12714,WCMO,12295,4.8267,2.9662,1439.5185,3.352996158,0.00206055,17742,28,1,168336.7135,2318217.665,428,25,2,MAP
12715,WCMO,12296,12.9234,5.3431,3409.2658,3.790669534,0.001567229,17743,28,1,167681.2733,2317982.601,428,25,2,MAP
12716,WCMO,12297,57.0203,11.5037,21627.9789,2.636413706,0.00053189,17744,28,1,168832.4319,2317258.312,429,28,2,MAP
12717,WCMO,12298,4.5661,2.8806,991.38,4.605802013,0.002905647,17745,28,1,168437.3589,2316898.691,427,28,2,MAP
12718,WCMO,12299,21.1114,6.9506,5486.1984,3.848092697,0.001266925,17746,28,1,168977.4493,2316838.926,429,28,2,MAP
12719,WCMO,12300,2.6596,2.4294,607.0357,4.381290919,0.004002071,11790,24,1,202911.8814,2320023.278,292,24,1,LES
12720,WCMO,12301,3.6374,2.8433,830.2431,4.381126444,0.00342466,11791,24,1,202757.2476,2319964.213,292,24,1,LES
12721,WCMO,12302,22.522,6.8668,8861.8323,2.541460867,0.000774874,11792,24,1,204480.9866,2319998.47,396,24,1,LES
12722,WCMO,12303,4.2235,3.0223,1331.8632,3.171121479,0.002269227,11793,24,1,204319.232,2319853.324,424,24,1,LES
12723,WCMO,12304,2.6207,2.4143,598.1598,4.381270691,0.004036212,11794,24,1,202881.0589,2319484.12,292,24,1,LES
12724,WCMO,12305,10.9967,4.9489,2510.2894,4.380650295,0.001971446,11795,24,1,202750.0082,2319488.31,292,24,1,LES
12725,WCMO,12306,6.4381,3.7851,1469.5618,4.380965809,0.002575666,11796,24,1,202930.9361,2319256.593,292,24,1,LES
12726,WCMO,12307,5.8347,3.6076,1331.8116,4.381025064,0.002708792,11797,24,1,202758.6564,2319041.934,292,24,1,LES
12727,WCMO,12308,7.5534,3.9774,2970.292,2.542982306,0.00133906,11798,24,1,204815.8792,2319029.196,396,24,1,LES
12728,WCMO,12309,226.7539,22.2785,92465.4862,2.452308524,0.000240939,11799,24,1,203743.3618,2319461.729,424,24,1,LES
12729,WCMO,12310,3.2896,2.6639,1037.3468,3.171167058,0.002567994,11800,24,1,205076.6267,2318873.442,424,24,1,LES
12730,WCMO,12311,9.305,4.4922,5457.7101,1.704927493,0.000823092,11801,24,1,204488.5541,2318831.631,424,24,1,LES
12731,WCMO,12312,12.5732,5.3175,2870.2373,4.380543727,0.001852634,11802,24,1,201997.9348,2318686.211,292,24,1,LES
12732,WCMO,12313,6.9984,3.894,2207.0844,3.170880099,0.001764319,11803,24,1,204634.6757,2318744.948,424,24,1,LES
12733,WCMO,12314,13.9429,5.5805,3182.9896,4.380441582,0.001753226,11804,24,1,202832.3139,2318606.731,292,24,1,LES
12734,WCMO,12315,16.8208,6.0725,8347.1827,2.015146979,0.000727491,11805,24,1,203388.5196,2318510.534,424,24,1,LES
12735,WCMO,12316,4.8405,3.2646,1089.0343,4.444763585,0.002997702,11806,24,1,202872.4651,2318446.605,424,24,1,LES
12736,WCMO,12317,37.0966,8.9662,21772.9577,1.703792407,0.000411804,11807,24,1,204806.4535,2318539.963,424,24,1,LES
12737,WCMO,12318,19.7658,6.5581,9809.3428,2.014997376,0.000668557,11808,24,1,204319.9001,2318420.877,424,24,1,LES
12738,WCMO,12319,4.7975,3.2468,2380.0408,2.015721747,0.001364178,11809,24,1,203191.0078,2318262.578,424,24,1,LES
12739,WCMO,12320,4.0513,2.9678,2009.7988,2.015773917,0.001476665,11810,24,1,204705.0876,2317681.331,424,24,1,LES
12740,WCMO,12321,7.633,4.0676,3786.9813,2.015589567,0.001074101,11811,24,1,205059.927,2317712.814,424,24,1,LES
12741,WCMO,12322,317.2788,26.8283,278502.0471,1.14E+00,9.63E-05,11812,24,1,202504.2586,2317717.171,421,24,1,LES
12742,WCMO,12323,2.5777,2.4283,1071.9281,2.404732183,0.002265357,11813,24,1,202047.0214,2316776.138,421,24,1,LES
12743,WCMO,12330,6.5301,3.6155,986.9731,6.616289745,0.00366322,17747,28,1,165861.0926,2319120.398,414,25,2,MAP
12744,WCMO,12331,11.6366,5.0465,1928.4716,6.034104936,0.002616839,17748,28,1,166540.1995,2318691.853,415,25,2,MAP
12745,WCMO,12332,9.6419,4.555,1561.8256,6.173480573,0.002916459,17749,28,1,166044.4296,2318426.498,414,25,2,MAP
12746,WCMO,12333,31.8091,8.6057,5653.137,5.626805082,0.001522288,17750,28,1,167510.2216,2318575.506,415,25,2,MAP
12747,WCMO,12334,4.9587,3.036,696.0132,7.124433847,0.004361986,17751,28,1,166743.4032,2317880.967,415,25,2,MAP
12748,WCMO,12335,7.7149,4.0258,1888.9273,4.084275769,0.002131263,17752,28,1,165039.6144,2317706.274,414,25,2,MAP
12749,WCMO,12336,60.7187,12.0583,10786.3804,5.629200691,0.001117919,17753,28,1,164649.9154,2317726.64,414,25,2,MAP
12750,WCMO,12337,13.8004,5.6013,2330.1442,5.922551918,0.002403843,17754,28,1,164892.1691,2317575.165,414,25,2,MAP
12751,WCMO,12338,4.5322,2.8635,617.3241,7.341686482,0.004638568,17755,28,1,166615.2671,2317491.681,415,25,2,MAP
12752,WCMO,12339,23.7384,7.4273,4162.6552,5.702706292,0.00178427,17756,28,1,166952.2815,2317276.705,415,25,2,MAP
12753,WCMO,12340,11.3502,4.9937,1875.6105,6.051469641,0.00266244,17757,28,1,166822.7233,2316754.833,415,25,2,MAP
12754,WCMO,12387,5.1338,3.4188,1169.7792,4.388691473,0.002922603,11814,24,1,199044.2783,2321362.723,411,24,1,LES
12755,WCMO,12388,53.4472,11.1799,12337.5905,4.332061435,0.000906166,11815,24,1,197446.6184,2321361.367,289,24,1,LES
12756,WCMO,12389,117.8743,16.4434,26909.4417,4.380406748,0.000611064,11816,24,1,198485.7875,2321288.203,411,24,1,LES
12757,WCMO,12390,62.7743,11.9787,14411.5979,4.355818171,0.000831185,11817,24,1,199524.1899,2321261.712,387,24,1,LES
12758,WCMO,12391,6.5427,3.8568,1490.8542,4.388557915,0.002586973,11818,24,1,199498.5239,2320740.662,411,24,1,LES
12759,WCMO,12392,32.5512,8.6228,7420.5946,4.386602658,0.001162009,11819,24,1,199078.6764,2320591.847,411,24,1,LES
12760,WCMO,12393,4.5629,3.2267,1039.7022,4.388660522,0.003103485,11820,24,1,199305.1596,2320243.695,411,24,1,LES
12761,WCMO,12394,2.8004,2.5292,638.0686,4.388869786,0.003963837,11821,24,1,199264.4525,2320051.53,411,24,1,LES
12762,WCMO,12395,36.4224,9.2733,8396.9699,4.337564673,0.001104363,11822,24,1,196782.7911,2319949.062,293,24,1,LES
12763,WCMO,12396,6.6674,3.8517,1443.2515,4.619707653,0.002668766,11823,24,1,196408.8775,2319758.764,442,20,1,COB
12764,WCMO,12397,3.1872,2.7451,734.5181,4.339171492,0.00373728,11824,24,1,196651.2319,2319729.041,293,24,1,LES
