wcmoid,wcmograssshare,H_temp_mallard,H_temp_gadwall,H_temp_bwt,H_temp_ns,H_temp_np,H_seasonal_mallard,H_seasonal_gadwall,H_seasonal_bwt,H_seasonal_ns,H_seasonal_np,H_semiper_mallard,H_semiper_gadwall,H_semiper_bwt,H_semiper_ns,H_semiper_np,shapeareakm2
705,0.090761896,12.69476429,16.46329495,27.02366911,4.710220394,18.59654639,3.494373267,17.88304968,34.69855205,7.383233662,7.064296387,0.326386751,1.802423216,17.04477204,1.492036004,1.225591109,0.062716894
17108,0.009896495,16.05438485,20.82948967,33.93741978,5.913999006,23.12358405,4.333335612,22.1677745,42.72964957,9.090192989,8.613373683,0.392917314,2.178369789,20.37366628,1.782957471,1.450411875,0.062812109
14954,0.021561207,13.05822164,16.92655457,27.79238714,4.844203235,19.12004119,3.559150256,18.21274297,35.33166284,7.517905349,7.191076722,0.331362029,1.824957609,17.29984199,1.514404839,1.243608277,0.062813248
11957,0.063826442,12.03268357,15.59291124,25.67680753,4.47582889,17.73016021,3.295398167,16.86521316,32.79823566,6.979391793,6.700218487,0.309794862,1.702561906,16.21662871,1.419735454,1.170095398,0.062840576
9680,0.028441983,13.42411989,17.40725127,28.53703838,4.973796439,19.59943146,3.667380544,18.76623235,36.36477988,7.737454673,7.388962483,0.340282597,1.878484287,17.74490899,1.553263153,1.273432148,0.062885534
13637,0.013042297,12.74034304,16.5131987,27.13780047,4.730229672,18.69109988,3.477927241,17.79775905,34.55293605,7.352386198,7.040635385,0.324781637,1.787591535,16.97011679,1.485590626,1.221312126,0.062923008
11481,0.016365496,15.04584341,19.52038288,31.8655355,5.553269094,21.77024809,4.087809685,20.91414416,40.3851005,8.591906434,8.162655393,0.373814147,2.071280445,19.4205503,1.699660805,1.38628592,0.062990265
467,0.038244126,13.49966615,17.51303805,28.68058917,4.998703615,19.68179489,3.707579964,18.9724418,36.74419754,7.818043799,7.459927258,0.343753892,1.902657725,17.9161596,1.568174372,1.284626282,0.063133934
78,0.177219048,12.26577384,15.90557956,26.14068801,4.556481618,18.01831732,3.386958672,17.33414455,33.67014062,7.164654067,6.866114216,0.317847705,1.753934815,16.61816194,1.454759802,1.19687952,0.063190675
6032,0.133456823,11.91967714,15.44860222,25.43991612,4.434551966,17.57082981,3.276472064,16.7687355,32.61589045,6.940623027,6.664579584,0.308504174,1.696718003,16.15213279,1.414084894,1.165714624,0.063230845
15487,0.10402127,16.74126456,21.72698109,35.34085585,6.1582891,24.03293279,4.51588314,23.10026279,44.46960307,9.459953009,8.94664707,0.407267118,2.262185836,21.08865772,1.845407551,1.498356959,0.063244302
18309,0.087477219,13.74549885,17.8187774,29.21576488,5.092083158,20.06062145,3.732187636,19.09623414,36.998415,7.872234125,7.5158017,0.345593388,1.904585178,18.01772222,1.577169401,1.292712295,0.063522254
14095,0.03245544,14.67205414,19.02898654,31.11140749,5.422062304,21.29098615,3.981990304,20.37281887,39.38417853,8.379261292,7.973775309,0.365646772,2.021566075,19.01846134,1.664579778,1.359912539,0.063549085
13403,0.04665826,14.83759335,19.24576703,31.44905357,5.480830046,21.50914882,4.027872171,20.6073269,39.82165001,8.472227914,8.057516191,0.369320928,2.043305999,19.20150085,1.680563574,1.37216699,0.063589128
8930,0.011740509,13.49059005,17.49319985,28.68036323,4.99878739,19.69955902,3.684892296,18.8553495,36.53974285,7.774693997,7.425123027,0.341948722,1.887393979,17.83262713,1.560949627,1.27983863,0.063661725
5465,0.204840719,12.35614324,16.01728609,26.34262795,4.591745231,18.16608991,3.394373146,17.37108009,33.75270605,7.182295822,6.886159481,0.318466287,1.753710803,16.65526543,1.458062055,1.200144395,0.06381168
8684,0.117636622,12.18635356,15.79414004,25.9971517,4.531622193,17.94379802,3.342534398,17.10591982,33.25719866,7.076991094,6.791093301,0.314069242,1.727351036,16.43541533,1.438865883,1.185372066,0.063812742
931,0.093614538,12.93850717,16.7799218,27.53442082,4.799198341,18.93976215,3.558482212,18.21014873,35.32323558,7.516082055,7.18830326,0.331952405,1.833447084,17.32970139,1.516963313,1.245532432,0.063817855
29,0.113364723,13.14725565,17.05517673,27.95910564,4.873103206,19.21300021,3.622198571,18.53606203,35.9319462,7.645441619,7.305005086,0.337248592,1.865748745,17.59420581,1.540052726,1.263278933,0.063979259
364,0.120695683,13.06954947,16.95214024,27.80244568,4.845850304,19.11360895,3.597332932,18.40878749,35.69550819,7.595204062,7.260067913,0.335209267,1.852968019,17.49300883,1.531224741,1.256567053,0.063988285
8188,0.048329462,12.85672857,16.66785202,27.37980612,4.77236886,18.8518569,3.521822649,18.02198798,34.98119245,7.443458132,7.125632596,0.328934007,1.812719348,17.18334187,1.50422696,1.236252137,0.064256683
12388,0.053675511,13.09677833,16.97837541,27.87829174,4.859190111,19.18255574,3.578282625,18.3101935,35.52522124,7.559114415,7.231720513,0.333483224,1.837531573,17.41266086,1.524282166,1.251934335,0.064281151
152,0.209951191,12.5014755,16.21224893,26.63455933,4.64251716,18.35015237,3.450924461,17.66058194,34.29380895,7.297287807,6.989989522,0.323474705,1.78559006,16.90643995,1.479977655,1.217067544,0.064369066
457,0.138928402,13.51554343,17.53324338,28.72292009,5.006126776,19.71879379,3.714710014,19.00835278,36.82391951,7.835069393,7.479084115,0.344851555,1.908198607,17.97818018,1.573626454,1.289596605,0.064449089
12037,0.013250806,12.63252648,16.37316835,26.92538079,4.693295021,18.56116484,3.454758633,17.67888783,34.3426427,7.307771401,7.003914303,0.323403857,1.779386285,16.9084141,1.480228972,1.217949844,0.064499244
2952,0.018023977,13.96520189,18.11635923,29.65269655,5.168040798,20.33183412,3.823685735,19.56474784,37.87057931,8.057556129,7.682105574,0.353504174,1.956279187,18.41267867,1.611611786,1.319121823,0.064510898
960,0.096330275,13.2957648,17.24560562,28.27413601,4.928012341,19.42837217,3.654321083,18.69960722,36.24777091,7.712631257,7.368760627,0.339981623,1.879425898,17.73560718,1.552444331,1.273368671,0.06457022
5758,0.124663918,13.40395512,17.38220364,28.50484322,4.968236876,19.58726453,3.670776433,18.78313284,36.41019178,7.747194991,7.401898151,0.341240049,1.884071722,17.80101491,1.558193931,1.278104803,0.064598639
9279,0.095802125,14.94977604,19.39461624,31.68231756,5.521447856,21.66410622,4.067096716,20.80761154,40.20327131,8.553376246,8.132987324,0.372901979,2.065027982,19.38479033,1.696581699,1.384958133,0.064664163
6594,0.043686415,12.48390519,16.1827683,26.61384104,4.639013023,18.35166025,3.426486844,17.53476248,34.06915283,7.249618266,6.950136424,0.321278128,1.76899814,16.80104425,1.470825968,1.210553436,0.064701467
17241,0.011932972,15.84972708,20.56103817,33.5374463,5.844477551,22.88186113,4.28243978,21.90679826,42.26490982,8.991575674,8.531098276,0.389768242,2.158442604,20.22903315,1.770384275,1.442073949,0.064716889
12568,0.011049724,14.45337351,18.74487224,30.67111386,5.345452605,21.0119988,3.931118567,20.11253663,38.90878775,8.278300881,7.885863622,0.362094944,2.001122517,18.84770144,1.649685193,1.349141738,0.064849605
14704,0.022809746,13.44601786,17.4302904,28.60765762,4.986245179,19.67035727,3.662305346,18.73885633,36.33984679,7.732332518,7.39223135,0.340458214,1.875532144,17.76731805,1.555310385,1.276522928,0.065010734
15924,0.035281346,15.9631013,20.71012289,33.77014583,5.884985179,23.03360684,4.316214234,22.07931392,42.58921381,9.060508669,8.593930709,0.392589662,2.175294238,20.37110073,1.78279447,1.451750041,0.065105166
4455,0.038622934,14.07178573,18.25370888,29.87860846,5.207413663,20.4860744,3.849188354,19.69462659,38.12132709,8.110899603,7.73269529,0.355758729,1.968115925,18.52938444,1.621833977,1.327444259,0.065120634
1624,0.046875,12.58573112,16.31865597,26.82040021,4.674950644,18.48390966,3.464617498,17.72984333,34.4356257,7.327511581,7.02102822,0.324688682,1.79029596,16.97303393,1.485840198,1.222253721,0.065220471
1688,0.050854812,12.7996214,16.59755749,27.26051124,4.751576493,18.77195509,3.521577865,18.02092408,34.98205118,7.443655377,7.126644051,0.329360796,1.817250355,17.20735452,1.506313596,1.238111423,0.065228616
9399,0.039417989,13.02878519,16.89087106,27.74271476,4.835604976,19.09796452,3.566127536,18.2478861,35.41525824,7.535786173,7.212594191,0.3328395,1.834127755,17.38457826,1.521840605,1.250483559,0.065249829
1032,0.034598315,12.41759419,16.10061213,26.47344834,4.61453539,18.25586055,3.423851994,17.5215878,34.04490062,7.244462497,6.945568484,0.321442304,1.772188112,16.81063013,1.471645725,1.211294519,0.065448486
18141,0.151280974,13.89641898,18.01451234,29.54147259,5.148875005,20.28838709,3.774700705,19.31259312,37.42314071,7.962632108,7.603556277,0.349741687,1.927151109,18.23607323,1.596299024,1.30864535,0.065522169
15478,0.037541254,13.97279787,18.11595257,29.69477083,5.175538864,20.38497366,3.799970034,19.44193033,37.66306,8.01360692,7.649048507,0.35177632,1.939965428,18.33683356,1.605087568,1.315303374,0.065527541
14401,0.028226507,13.7962956,17.88692779,29.33085657,5.112171819,20.14605314,3.756685077,19.22088313,37.24824766,7.925437755,7.568899524,0.348322055,1.920642873,18.16383256,1.589966212,1.303601688,0.065593257
2297,0.099059116,14.08127186,18.26741358,29.90340725,5.211755298,20.50733409,3.858579781,19.74236311,38.21924374,8.131764609,7.754135294,0.356973858,1.975475881,18.59529623,1.627607542,1.332437825,0.066240017
759,0.211067715,13.60169137,17.64377771,28.91573223,5.039785083,19.85997813,3.738221125,19.12759774,37.06631456,7.886713261,7.531591874,0.347422803,1.921284208,18.11733653,1.585839737,1.300163003,0.066335606
13242,0.017210682,17.27411717,22.42335759,36.45361995,6.352110466,24.77683976,4.665041173,23.86087289,45.91897082,9.768154496,9.233348042,0.420092332,2.335861777,21.74404736,1.902723506,1.544104952,0.066389886
18136,0.021498662,16.91764817,21.95166016,35.73833707,6.227691775,24.32596665,4.55896358,23.31820282,44.91800485,9.555518817,9.045163694,0.412070499,2.285496044,21.35012353,1.868371852,1.518375478,0.066556826
5932,0.039939242,15.39457606,19.97739851,32.60324459,5.681808923,22.27230964,4.194360103,21.45731767,41.43246889,8.814703106,8.373504983,0.383667417,2.128078502,19.93055334,1.744281639,1.422550023,0.066562314
13628,0.009300693,13.08929863,16.9661897,27.8848676,4.860460058,19.20808149,3.574736848,18.29087801,35.51417869,7.5569341,7.237294664,0.333917012,1.837718363,17.44797816,1.527440846,1.255861759,0.066825815
3609,0.102907888,15.28980009,19.84202893,32.39046578,5.644773789,22.13567357,4.172203409,21.34407343,41.22470986,8.770573644,8.334785399,0.382187667,2.120029166,19.85922632,1.73805457,1.418016564,0.067113091
3413,0.087068301,12.73933115,16.5169663,27.15257591,4.732876807,18.71691693,3.504783188,17.93419853,34.83802934,7.413167812,7.104556742,0.328563726,1.810809719,17.17763286,1.503772686,1.237262155,0.067174691
13387,0.044318454,13.82586958,17.92543085,29.40249904,5.124702962,20.20330367,3.768575296,19.2810491,37.37510064,7.952491115,7.597649414,0.349834798,1.928742461,18.24750777,1.597312076,1.310129705,0.067174877
291,0.076588338,13.84766814,17.96528477,29.42674399,5.128779007,20.19912034,3.80661454,19.47677743,37.72850189,8.02750508,7.661627726,0.353216894,1.954838296,18.41166688,1.611569545,1.320499934,0.067318635
9461,0.128342246,16.02080222,20.79012318,33.89804189,5.907286625,23.1259278,4.350059797,22.25181797,42.92877897,9.13278065,8.664290383,0.396258119,2.198246818,20.56454773,1.799713977,1.465839018,0.067412896
6941,0.068027787,13.52509621,17.53916628,28.77495698,5.015379723,19.78412452,3.707196994,18.96808735,36.78328726,7.826666635,7.481905324,0.345116388,1.904823229,18.00974011,1.576499559,1.293830418,0.067457943
8348,0.024997931,13.56957493,17.59496614,28.8709999,5.03213228,19.85138244,3.712448602,18.99462693,36.83630664,7.837958882,7.493141074,0.345477114,1.905622962,18.02909174,1.578207952,1.295308935,0.067500141
9938,0.067645788,16.69195637,21.66536092,35.27161258,6.146395061,24.01804338,4.522606666,23.1330733,44.57357914,9.48232323,8.979448905,0.409664362,2.27573355,21.23207485,1.85802485,1.510568889,0.067514454
16048,0.081745325,17.7170727,22.99695307,37.37471424,6.512542429,25.38903006,4.773828756,24.41540157,46.96952513,9.991515875,9.439376717,0.429086054,2.385024168,22.20027094,1.942635255,1.575647066,0.067639382
5259,0.198175279,14.95107016,19.39821961,31.70341631,5.525213273,21.69546666,4.081414738,20.87983345,40.36445611,8.587800252,8.171877232,0.375269823,2.078620086,19.51816635,1.708289128,1.395572157,0.067642431
493,0.141938634,14.33629188,18.60180861,30.43412424,5.304182535,20.86039976,3.93425527,20.12865545,38.95388672,8.287973902,7.899018032,0.363625108,2.014392021,18.93458842,1.657269171,1.356025457,0.067755851
13652,0.035181237,13.21792903,17.1328534,28.15772106,4.908012415,19.39455261,3.608322031,18.46201661,35.84487576,7.627286836,7.304095412,0.33695934,1.854304139,17.60567635,1.541248048,1.267116326,0.067803224
10070,0.032734712,13.41642224,17.39391718,28.56370869,4.978677177,19.65784498,3.669541983,18.77496783,36.43238864,7.752161712,7.417645395,0.342182236,1.88557094,17.86825467,1.564181455,1.284927523,0.068222156
2582,0.072012257,13.43161741,17.41910938,28.58447264,4.982219581,19.66120191,3.689748129,18.87888476,36.62041706,7.792076446,7.4518078,0.344009415,1.899218192,17.95720751,1.571912506,1.290580845,0.068246698
1058,0.043134436,12.72079561,16.4946705,27.11911808,4.727070924,18.69949605,3.508541608,17.95319008,34.88218012,7.422605906,7.11567539,0.329329561,1.815865407,17.2212829,1.507599285,1.240774199,0.068514125
14811,0.079096045,17.11123437,22.20694458,36.14529655,6.298582923,24.60046543,4.621828161,23.63873741,45.53289252,9.686295704,9.167985335,0.417823317,2.319509198,21.64637698,1.894278611,1.53927164,0.068550784
10421,0.067236853,15.13847433,19.63794989,32.10564368,5.595346083,21.97471614,4.121361203,21.08279719,40.76213305,8.672439274,8.25382483,0.378813157,2.095911707,19.70419298,1.724605582,1.409145246,0.068954646
5931,0.04328574,15.61035198,20.25748702,33.0660573,5.762491301,22.59321662,4.254468806,21.76319882,42.02961517,8.941776683,8.495880029,0.389383886,2.159373522,20.22977537,1.770489478,1.44421205,0.069055094
1033,0.04090689,12.7579239,16.54238602,27.20125007,4.741403452,18.75879954,3.518083489,18.00162214,34.97975392,7.443389535,7.136571956,0.330308281,1.820860213,17.27397964,1.512223411,1.244750769,0.069222659
248,0.271104387,13.51801429,17.53465485,28.76270742,5.013244857,19.77822793,3.724228077,19.05507261,36.95543437,7.863309983,7.51784559,0.347316085,1.919604665,18.12631456,1.586686949,1.30235204,0.069250156
14461,0.008278976,14.68024356,19.03684031,31.17560978,5.433500782,21.37834302,3.992048784,20.42162279,39.53334274,8.41134213,8.020054935,0.368526985,2.034319156,19.19422222,1.680089296,1.375294354,0.069314754
13,0.221244083,13.53626748,17.55973488,28.79880561,5.019518014,19.80041926,3.732448059,19.0971884,37.03385168,7.879972273,7.532798747,0.348021512,1.924394368,18.16151779,1.589754996,1.304701504,0.069364722
13939,0.080660922,17.94025523,23.28915354,37.84319741,6.594153628,25.70440989,4.838774917,24.74640239,47.60326273,10.12629538,9.565606851,0.434832533,2.418155592,22.49542584,1.96845205,1.596408015,0.069380446
4984,0.052049668,14.00051626,18.15847271,29.76923322,5.188576517,20.4502774,3.837292064,19.63179964,38.04934644,8.095900857,7.732749114,0.356460819,1.969042562,18.58988733,1.627243602,1.334356011,0.069919347
3242,0.068821689,14.42008954,18.70644173,30.63052922,5.338519763,21.01202016,3.950404256,20.20970025,39.13238252,8.326088902,7.941542158,0.365655893,2.022547846,19.05024671,1.6674609,1.365434333,0.070100859
6300,0.011778656,13.64560689,17.69420348,29.0455234,5.0626141,19.98297807,3.739996423,19.13437612,37.12227858,7.898896483,7.555608708,0.348641645,1.922921276,18.20111187,1.593296571,1.308427128,0.070328783
1072,0.094229751,13.14175968,17.04154107,28.00137456,4.880768984,19.29241307,3.61966004,18.5200556,35.96488485,7.652859631,7.330613078,0.339016968,1.869869332,17.71718926,1.550984421,1.275477944,0.070454477
15976,0.047529492,14.49607706,18.79486083,30.81042435,5.369998765,21.15255419,3.941606285,20.16319628,39.0636509,8.311610554,7.933955108,0.364896196,2.011808075,19.02028119,1.664936312,1.364437813,0.070628026
6305,0.086660777,13.78408321,17.87507672,29.33206446,5.11251016,20.17204064,3.779104482,19.33407218,37.49980913,7.979158089,7.629384806,0.352010059,1.942371175,18.37171313,1.608208845,1.32015605,0.070752307
16454,0.028890108,17.39135319,22.56919624,36.74097092,6.402404713,25.00870099,4.693239811,24.00205721,46.23683918,9.83606369,9.310676806,0.424288402,2.354215325,21.98217723,1.92368909,1.563333621,0.070785445
14210,0.030367836,13.72180914,17.78762813,29.2176852,5.092688836,20.1105597,3.74343696,19.15098771,37.16595796,7.908267583,7.56789303,0.348924603,1.920926093,18.22092555,1.595085159,1.31047198,0.070884258
10954,0.073481669,17.70192927,22.98094136,37.36646552,6.511215365,25.40516794,4.788710146,24.49030021,47.14130691,10.0282247,9.481893419,0.431720111,2.400913209,22.34950788,1.95573042,1.587587722,0.071053529
8342,0.028296548,13.9015141,18.02618041,29.58022105,5.155756697,20.34076242,3.805034805,19.46613267,37.75368459,8.033160376,7.680282557,0.354170714,1.953521546,18.48290447,1.617947946,1.328024596,0.071176987
312,0.236206746,14.02300831,18.19162224,29.8167161,5.196838209,20.48241692,3.858042434,19.73781289,38.2544638,8.139534903,7.774227646,0.358767026,1.984078086,18.70997775,1.637735378,1.342927597,0.0712599
6835,0.044573485,13.53318815,17.54685362,28.82235987,5.023806021,19.84479405,3.71054703,18.98345091,36.84866892,7.840804448,7.505689116,0.346558673,1.910095544,18.10197584,1.584662281,1.302317409,0.071359378
6664,0.032135453,16.21507838,21.04435665,34.32492083,5.98174975,23.43110548,4.413405146,22.57380282,43.56822348,9.268920091,8.798446656,0.402768947,2.234791995,20.91031321,1.830006703,1.491368414,0.071405798
5943,0.015436357,16.15013754,20.96081049,34.19080267,5.958392819,23.34282223,4.39943609,22.50256101,43.43477428,9.240556138,8.772726486,0.401702055,2.229253206,20.85707678,1.825349679,1.487777262,0.071499288
17554,0.031596639,16.92711663,21.96174362,35.80158194,6.238940982,24.40886363,4.570852433,23.37646372,45.08047682,9.590396255,9.09252726,0.415100395,2.299616791,21.53048605,1.884267773,1.533723582,0.07151167
16022,0.041131327,13.57536338,17.59612425,28.92235275,5.041303619,19.92307929,3.704130671,18.94984234,36.79517609,7.829502433,7.498311627,0.345903338,1.902938746,18.07306102,1.582184666,1.300878705,0.07158273
6668,0.103969754,16.27615051,21.1240918,34.45150628,6.003793662,23.51483519,4.430558884,22.66132,43.73388632,9.304140619,8.830886701,0.404258144,2.243339046,20.9858846,1.836613841,1.49658547,0.07166213
9534,0.025410808,14.00021092,18.15354463,29.78965055,5.192257539,20.48394711,3.828783773,19.58706338,37.98736163,8.082873319,7.727482411,0.356264305,1.964607548,18.59134277,1.627445489,1.335764881,0.07179779
8418,0.030330504,14.50993659,18.81856363,30.83626512,5.374466202,21.16676867,3.964764589,20.28175266,39.28918688,8.359562538,7.97841784,0.36730605,2.028501598,19.14399854,1.675728673,1.373059293,0.071869237
1089,0.086337524,13.27526537,17.21485294,28.2879159,4.930723128,19.49135246,3.656943998,18.70987237,36.33575113,7.731783357,7.406729418,0.342563983,1.889300819,17.9031031,1.567268461,1.288962578,0.072133885
7890,0.044330847,16.96125153,22.01632458,35.85939919,6.248910891,24.43470606,4.605194398,23.55282072,45.40387183,9.659075115,9.152685458,0.41802134,2.322002447,21.67426169,1.896766268,1.543063895,0.072162895
5076,0.227735073,12.48984751,16.18834105,26.67571036,4.650058045,18.44020712,3.439780217,17.59992208,34.2540934,7.289339705,7.005063765,0.32461189,1.784369475,17.00358142,1.488691229,1.228222255,0.072244353
13045,0.022663332,13.95730693,18.09448182,29.71077329,5.17858438,20.44143301,3.808895567,19.48488469,37.80377177,8.043907575,7.694519342,0.35469496,1.95359353,18.51649113,1.620939289,1.331167192,0.072255137
11593,0.040137834,17.60766477,22.85618467,37.18713121,6.480074707,25.30163813,4.764415008,24.36544033,46.92398033,9.982143187,9.444992718,0.430405672,2.391737954,22.29244495,1.950791639,1.584699521,0.072319438
11508,0.054008946,16.34854085,21.21327241,34.61369055,6.032116972,23.63368055,4.43854125,22.70114856,43.82102479,9.322746725,8.851488124,0.405110587,2.244991954,21.03459444,1.840924328,1.500597872,0.072334303
5260,0.232233725,15.52006205,20.13760625,32.90910245,5.735323916,22.51799454,4.236788393,21.67124655,41.89249082,8.912862319,8.480092443,0.389411175,2.15692222,20.25058909,1.772404548,1.447774335,0.072511638
11047,0.047020324,13.35606212,17.3136321,28.47093802,4.962698321,19.62743558,3.659266634,18.72068634,36.36927985,7.739002478,7.417286482,0.342677187,1.885944353,17.91456756,1.568332172,1.290472052,0.072687591
7944,0.082764433,12.70038792,16.46078144,27.11707561,4.726952134,18.73693416,3.489889062,17.85552657,34.74136445,7.392960416,7.101515558,0.328758943,1.806920549,17.21499586,1.507189731,1.24293879,0.07272285
15412,0.029579376,16.9313965,21.96915588,35.81684047,6.241626039,24.42492183,4.580078537,23.42326299,45.17798146,9.611181363,9.114264574,0.416327338,2.307236946,21.5975266,1.890140416,1.538849253,0.072766373
8318,0.024861878,14.08584795,18.26540352,29.97197412,5.224033129,20.60912886,3.854660259,19.71889781,38.24304292,8.137271829,7.779391474,0.358710779,1.978458327,18.7186841,1.638591801,1.344898861,0.072848133
12131,0.030763883,14.69804359,19.06048799,31.23557975,5.444064812,21.43991783,4.007352223,20.49848515,39.70815139,8.448695644,8.063092833,0.371006317,2.047543103,19.33564836,1.692520026,1.38675268,0.07287919
1400,0.081211287,13.13453726,17.03084656,28.0037677,4.881281983,19.31064408,3.619709523,18.51930727,35.98452747,7.657173367,7.340841438,0.33971334,1.872314302,17.76373134,1.5551097,1.279936997,0.072887749
15177,0.011290184,15.16271933,19.66398881,32.19423704,5.61099348,22.06978391,4.122935477,21.08854038,40.81661982,8.684308938,8.277609928,0.380267693,2.099571235,19.80016945,1.733123259,1.418251465,0.072972057
12886,0.034360922,13.78786035,17.87442077,29.36612179,5.118597356,20.21972534,3.768575208,19.27870021,37.4228993,7.962992242,7.622784664,0.351698271,1.936518188,18.36987531,1.608140066,1.321638823,0.073108743
180,0.163721745,14.21952505,18.44776881,30.23358737,5.269484944,20.767249,3.913967215,20.02277753,38.80530247,8.256719706,7.885526668,0.36389075,2.012901493,18.97572017,1.660994664,1.361896291,0.073213157
975,0.158047945,14.05535524,18.23145805,29.9006041,5.211543256,20.55400364,3.864997176,19.7723048,38.33911793,8.157659956,7.796652859,0.359906278,1.988574221,18.77772326,1.64371453,1.348718393,0.073281529
12069,0.138204854,16.81173205,21.8155354,35.57302488,6.199181512,24.26756644,4.557831039,23.30964931,44.96996559,9.566999153,9.075615358,0.414951932,2.300370368,21.53184855,1.884402556,1.534727905,0.07348871
15808,0.052324584,15.75870424,20.43900879,33.42409407,5.825144187,22.87810722,4.275200591,21.86574256,42.27837715,8.99502636,8.561019802,0.392631989,2.169488864,20.42165334,1.78744727,1.46053436,0.073587012
3853,0.040994738,15.8821828,20.61117451,33.65820974,5.865765064,23.01206739,4.336155859,22.17843438,42.85034022,9.116489663,8.666981104,0.397605269,2.204600722,20.66472839,1.808599762,1.476177939,0.07372151
188,0.081416079,14.41356758,18.70096211,30.63591339,5.339548001,21.03348215,3.96619274,20.28937194,39.30953129,8.363918346,7.98413133,0.368239922,2.037910015,19.19583714,1.680236076,1.377024086,0.073770363
12842,0.113823195,16.47885843,21.38060424,34.89556083,6.08127293,23.83126396,4.470303229,22.8624193,44.13904672,9.390443521,8.917582398,0.408192228,2.260711876,21.1972153,1.855184199,1.512533412,0.073783299
14649,0.067606369,16.68029598,21.6427151,35.30959062,6.153357398,24.10183015,4.520991429,23.12116956,44.62364654,9.493438612,9.010927277,0.412168705,2.283332599,21.39596596,1.872552122,1.525938985,0.073864621
13269,0.015282974,15.40547789,19.9808724,32.69780007,5.698687274,22.40320801,4.190074752,21.43114516,41.46545813,8.82225654,8.404747922,0.385974323,2.132351648,20.08966107,1.75843216,1.438221185,0.073906014
3780,0.043447038,15.15033051,19.65609709,32.15995436,5.604952526,22.03875613,4.144702625,21.20041344,41.0239404,8.728349831,8.31681851,0.382492775,2.11683797,19.91188081,1.742840348,1.425730458,0.073928331
7311,0.116943204,13.72078403,17.7900518,29.22730265,5.094414386,20.12804105,3.763018471,19.25039408,37.37291017,7.952384658,7.61406292,0.351669094,1.937810834,18.37105638,1.608238178,1.321969279,0.07402221
8439,0.077235772,14.83758466,19.24479281,31.52502477,5.494463982,21.63150852,4.053964541,20.73645001,40.16060704,8.54490053,8.152273114,0.375222962,2.072806641,19.5508851,1.711331266,1.401715587,0.0740303
7514,0.007964206,16.42910488,21.32112771,34.7870264,6.062327234,23.75425079,4.470761222,22.86530528,44.14106194,9.39084476,8.916914081,0.408300192,2.264344345,21.20143056,1.855518153,1.51262853,0.074101893
14034,0.07368599,16.53748565,21.45576272,35.02150618,6.103232848,23.91876927,4.483314472,22.92849625,44.26859609,9.418016052,8.944291667,0.409364939,2.266560945,21.2587948,1.860584356,1.517026435,0.074261203
14039,0.028843823,17.04408101,22.11684175,36.05770163,6.283606702,24.59107807,4.615336903,23.60274213,45.526891,9.685418712,9.185311943,0.419688665,2.326463433,21.7727717,1.905479566,1.551450756,0.07429813
2419,0.151714583,13.36432551,17.32840302,28.49091465,4.966179955,19.64327754,3.679144756,18.82210939,36.56921291,7.781557021,7.458810045,0.345077642,1.901445071,18.04150686,1.579430826,1.299736044,0.074595058
15231,0.095506608,18.431896,23.92666836,38.89686785,6.777836693,26.43383712,4.973157208,25.42964599,48.93604222,10.40990303,9.838307994,0.447558226,2.487375177,23.16046876,2.026704362,1.644465947,0.074730632
997,0.131301796,15.13138527,19.63417166,32.12263842,5.598455904,22.01585956,4.149915095,21.2270096,41.07891699,8.74006523,8.328954972,0.383343795,2.122997882,19.95796033,1.746866598,1.429192903,0.074926926
12390,0.029163857,14.00332487,18.15488444,29.82234686,5.198098905,20.53065732,3.829205059,19.58765419,38.01912954,8.089827912,7.742965629,0.357248049,1.967549737,18.65722324,1.633290517,1.34209886,0.075087102
5486,0.110109078,13.48878821,17.48837192,28.75498607,5.012206011,19.82380996,3.706162172,18.95964761,36.83468846,7.83803384,7.512350978,0.3473515,1.913029942,18.15900706,1.589725735,1.308106065,0.075114426
9280,0.13160658,15.95585911,20.70132335,33.82948733,5.895708035,23.14303699,4.345267519,22.2236227,42.95518672,9.13890992,8.693322128,0.398880897,2.207958563,20.73889934,1.81515801,1.482390347,0.075179565
17557,0.031672261,17.43394346,22.62061771,36.86971713,6.425049618,25.13195128,4.707191086,24.07080963,46.41420666,9.874077813,9.359473162,0.427198169,2.366852965,22.15359776,1.938801809,1.577783848,0.075182609
10981,0.10971192,13.35060667,17.30443958,28.47923273,4.964253431,19.65172616,3.65704315,18.7081616,36.36839675,7.738964597,7.424035978,0.343181866,1.886784927,17.95217285,1.571684539,1.294417448,0.07522497
12104,0.071858439,14.52333747,18.83183991,30.89461182,5.384801591,21.23453237,3.965021068,20.28120061,39.3231117,8.367004529,7.995610169,0.368391476,2.031071432,19.21707194,1.682219362,1.380124876,0.07535455
13991,0.021972696,16.03943069,20.80574287,34.01171138,5.927502728,23.27217346,4.355304841,22.2741506,43.05850808,9.160929979,8.715877058,0.399680049,2.209832807,20.78269982,1.819026426,1.485824709,0.07551381
3392,0.023822082,15.82678883,20.53934612,33.55673061,5.848161933,22.95754057,4.327646396,22.13428893,42.78388168,9.10246959,8.659080266,0.397598799,2.204118102,20.67346707,1.809400833,1.477761049,0.075542337
13627,0.024493243,14.05477535,18.22021732,29.93469945,5.217700146,20.61045005,3.838421532,19.63432879,38.11286767,8.109793546,7.76295475,0.358083799,1.971192795,18.70212406,1.63723678,1.345495047,0.075559681
